,target,RAPL_ENERGY_DRAM_0,RAPL_ENERGY_DRAM_1,RAPL_ENERGY_PKG_0,RAPL_ENERGY_PKG_1,begin,end,entryNumber,RAPL_ENERGY_DRAM_all,RAPL_ENERGY_PKG_all,machineName,time,powers_av_all,type,methode,bench,class,Nbprocess,y_ax
73406,pstates_normal_CG_C_32_86,195.58721923828125,40.47246551513672,1382.7321166992188,481.3265686035156,2019-06-08 01:59:51.598,2019-06-08 02:00:02.607,86,2100.1183700561523,4200.236740112305,allmodes,11.009,350.0197283426921,pstates,normal,CG,C,32,pstates normal
73446,pstates_normal_CG_C_32_87,192.50193786621094,40.70857238769531,1375.6850280761719,482.2308349609375,2019-06-08 02:00:05.613,2019-06-08 02:00:16.626,87,2091.1263732910156,4182.252746582031,allmodes,11.013,348.52106221516925,pstates,normal,CG,C,32,pstates normal
73488,pstates_normal_CG_C_32_88,194.94175720214844,40.638023376464844,1382.5138244628906,481.1502990722656,2019-06-08 02:00:20.632,2019-06-08 02:00:31.641,88,2099.2439041137695,4198.487808227539,allmodes,11.009,349.8739840189616,pstates,normal,CG,C,32,pstates normal
73528,pstates_normal_CG_C_32_89,193.4614028930664,40.698455810546875,1377.5383605957031,514.636474609375,2019-06-08 02:00:34.646,2019-06-08 02:00:45.660,89,2126.3346939086914,4252.669387817383,allmodes,11.014,354.38911565144855,pstates,normal,CG,C,32,pstates normal
73570,pstates_normal_CG_C_32_90,193.32366943359375,40.595314025878906,1381.8901977539062,485.8785705566406,2019-06-08 02:00:49.665,2019-06-08 02:01:00.674,90,2101.6877517700195,4203.375503540039,allmodes,11.009,350.2812919616699,pstates,normal,CG,C,32,pstates normal
73610,pstates_normal_CG_C_32_91,192.66043853759766,40.49128723144531,1374.0188598632812,487.4554138183594,2019-06-08 02:01:03.679,2019-06-08 02:01:14.689,91,2094.6259994506836,4189.251998901367,allmodes,11.01,349.1043332417806,pstates,normal,CG,C,32,pstates normal
73652,pstates_normal_CG_C_32_92,194.91048431396484,40.430381774902344,1382.5908203125,484.8083801269531,2019-06-08 02:01:18.694,2019-06-08 02:01:29.703,92,2102.7400665283203,4205.480133056641,allmodes,11.009,350.45667775472003,pstates,normal,CG,C,32,pstates normal
73692,pstates_normal_CG_C_32_93,192.85157775878906,40.570274353027344,1375.9943542480469,500.21588134765625,2019-06-08 02:01:32.709,2019-06-08 02:01:43.721,93,2109.6320877075195,4219.264175415039,allmodes,11.012,351.60534795125324,pstates,normal,CG,C,32,pstates normal
73734,pstates_normal_CG_C_32_94,195.56072235107422,40.48899841308594,1382.9342041015625,489.151611328125,2019-06-08 02:01:47.729,2019-06-08 02:01:58.737,94,2108.1355361938477,4216.271072387695,allmodes,11.008,351.3559226989746,pstates,normal,CG,C,32,pstates normal
73774,pstates_normal_CG_C_32_95,193.41841888427734,40.565711975097656,1381.8008422851562,483.0036926269531,2019-06-08 02:02:01.742,2019-06-08 02:02:12.751,95,2098.7886657714844,4197.577331542969,allmodes,11.009,349.79811096191406,pstates,normal,CG,C,32,pstates normal
73816,pstates_normal_CG_C_32_96,194.0553207397461,40.35943603515625,1382.31787109375,481.7952880859375,2019-06-08 02:02:16.756,2019-06-08 02:02:27.765,96,2098.52791595459,4197.05583190918,allmodes,11.009,349.7546526590983,pstates,normal,CG,C,32,pstates normal
73856,pstates_normal_CG_C_32_97,192.93647003173828,40.65876007080078,1377.5710144042969,508.6972351074219,2019-06-08 02:02:30.770,2019-06-08 02:02:41.783,97,2119.863479614258,4239.726959228516,allmodes,11.013,353.31057993570965,pstates,normal,CG,C,32,pstates normal
73898,pstates_normal_CG_C_32_98,195.18605041503906,40.67704772949219,1382.399658203125,489.18597412109375,2019-06-08 02:02:45.789,2019-06-08 02:02:56.797,98,2107.44873046875,4214.8974609375,allmodes,11.008,351.241455078125,pstates,normal,CG,C,32,pstates normal
73939,pstates_normal_CG_C_32_99,193.62908935546875,40.6387939453125,1380.6221923828125,486.8485107421875,2019-06-08 02:02:59.803,2019-06-08 02:03:10.822,99,2101.7385864257812,4203.4771728515625,allmodes,11.019,350.2897644042969,pstates,normal,CG,C,32,pstates normal
73980,pstates_normal_CG_C_32_100,195.18892669677734,40.48138427734375,1381.7243957519531,508.458251953125,2019-06-08 02:03:14.829,2019-06-08 02:03:25.836,100,2125.852958679199,4251.705917358398,allmodes,11.007,354.3088264465332,pstates,normal,CG,C,32,pstates normal
74066,patch_normal_CG_C_32_1,191.0786361694336,39.661888122558594,1360.1399230957031,486.2691345214844,2019-06-08 02:09:02.329,2019-06-08 02:09:13.337,1,2077.1495819091797,4154.299163818359,allmodes,11.008,346.1915969848633,patch,normal,CG,C,32,patch normal
74107,patch_normal_CG_C_32_2,193.63206481933594,39.828094482421875,1366.9205322265625,487.28021240234375,2019-06-08 02:09:17.343,2019-06-08 02:09:28.351,2,2087.660903930664,4175.321807861328,allmodes,11.008,347.94348398844403,patch,normal,CG,C,32,patch normal
74148,patch_normal_CG_C_32_3,193.3078842163086,39.81853485107422,1372.37255859375,518.3790893554688,2019-06-08 02:09:31.357,2019-06-08 02:09:42.364,3,2123.8780670166016,4247.756134033203,allmodes,11.007,353.9796778361003,patch,normal,CG,C,32,patch normal
74188,patch_normal_CG_C_32_4,191.9919662475586,39.76085662841797,1368.7398681640625,474.7406005859375,2019-06-08 02:09:45.369,2019-06-08 02:09:56.376,4,2075.2332916259766,4150.466583251953,allmodes,11.007,345.8722152709961,patch,normal,CG,C,32,patch normal
74227,patch_normal_CG_C_32_5,205.82367706298828,43.51830291748047,1472.2850646972656,513.7922973632812,2019-06-08 02:09:59.382,2019-06-08 02:10:11.397,5,2235.4193420410156,4470.838684082031,allmodes,12.015,343.9106680063101,patch,normal,CG,C,32,patch normal
74271,patch_normal_CG_C_32_6,193.99005126953125,39.88665771484375,1373.0008850097656,474.7419128417969,2019-06-08 02:10:14.401,2019-06-08 02:10:25.408,6,2081.6195068359375,4163.239013671875,allmodes,11.007,346.93658447265625,patch,normal,CG,C,32,patch normal
74310,patch_normal_CG_C_32_7,192.9227523803711,39.903221130371094,1372.1780700683594,472.8094787597656,2019-06-08 02:10:28.413,2019-06-08 02:10:39.420,7,2077.813522338867,4155.627044677734,allmodes,11.007,346.30225372314453,patch,normal,CG,C,32,patch normal
74351,patch_normal_CG_C_32_8,191.0122528076172,39.989097595214844,1363.1866149902344,472.7239074707031,2019-06-08 02:10:42.424,2019-06-08 02:10:53.441,8,2066.9118728637695,4133.823745727539,allmodes,11.017,344.4853121439616,patch,normal,CG,C,32,patch normal
74393,patch_normal_CG_C_32_9,193.58922576904297,39.84364318847656,1372.8641662597656,472.78240966796875,2019-06-08 02:10:57.445,2019-06-08 02:11:08.454,9,2079.079444885254,4158.158889770508,allmodes,11.009,346.513240814209,patch,normal,CG,C,32,patch normal
74432,patch_normal_CG_C_32_10,190.84369659423828,40.13176727294922,1359.1236572265625,473.07525634765625,2019-06-08 02:11:11.458,2019-06-08 02:11:22.470,10,2063.1743774414062,4126.3487548828125,allmodes,11.012,343.8623962402344,patch,normal,CG,C,32,patch normal
74474,patch_normal_CG_C_32_11,193.40035247802734,39.871177673339844,1372.9311218261719,472.18475341796875,2019-06-08 02:11:26.475,2019-06-08 02:11:37.483,11,2078.387405395508,4156.774810791016,allmodes,11.008,346.3979008992513,patch,normal,CG,C,32,patch normal
74515,patch_normal_CG_C_32_12,191.52146911621094,40.09991455078125,1363.56494140625,486.7314453125,2019-06-08 02:11:40.487,2019-06-08 02:11:51.501,12,2081.917770385742,4163.835540771484,allmodes,11.014,346.98629506429035,patch,normal,CG,C,32,patch normal
74556,patch_normal_CG_C_32_13,193.46390533447266,39.98351287841797,1372.4157104492188,472.4682312011719,2019-06-08 02:11:55.507,2019-06-08 02:12:06.515,13,2078.3313598632812,4156.6627197265625,allmodes,11.008,346.38855997721356,patch,normal,CG,C,32,patch normal
74598,patch_normal_CG_C_32_14,193.4781265258789,39.78279113769531,1369.1523132324219,471.5960998535156,2019-06-08 02:12:10.520,2019-06-08 02:12:21.528,14,2074.0093307495117,4148.018661499023,allmodes,11.008,345.66822179158527,patch,normal,CG,C,32,patch normal
74638,patch_normal_CG_C_32_15,192.25016021728516,39.936256408691406,1370.7103271484375,525.4749755859375,2019-06-08 02:12:24.533,2019-06-08 02:12:35.539,15,2128.3717193603516,4256.743438720703,allmodes,11.006,354.7286198933919,patch,normal,CG,C,32,patch normal
74678,patch_normal_CG_C_32_16,191.04206085205078,39.905029296875,1356.5336303710938,469.42572021484375,2019-06-08 02:12:38.544,2019-06-08 02:12:49.557,16,2056.9064407348633,4113.812881469727,allmodes,11.013,342.81774012247723,patch,normal,CG,C,32,patch normal
74721,patch_normal_CG_C_32_17,194.45135498046875,40.021636962890625,1373.2170715332031,471.844970703125,2019-06-08 02:12:53.562,2019-06-08 02:13:04.571,17,2079.5350341796875,4159.070068359375,allmodes,11.009,346.58917236328125,patch,normal,CG,C,32,patch normal
74760,patch_normal_CG_C_32_18,193.62438201904297,39.846839904785156,1372.26171875,498.4989318847656,2019-06-08 02:13:07.575,2019-06-08 02:13:18.583,18,2104.2318725585938,4208.4637451171875,allmodes,11.008,350.70531209309894,patch,normal,CG,C,32,patch normal
74801,patch_normal_CG_C_32_19,192.7148895263672,39.950714111328125,1363.8001708984375,470.72235107421875,2019-06-08 02:13:21.587,2019-06-08 02:13:32.599,19,2067.1881256103516,4134.376251220703,allmodes,11.012,344.5313542683919,patch,normal,CG,C,32,patch normal
74843,patch_normal_CG_C_32_20,194.51563262939453,39.96009063720703,1372.9248962402344,471.4178771972656,2019-06-08 02:13:36.607,2019-06-08 02:13:47.615,20,2078.8184967041016,4157.636993408203,allmodes,11.008,346.4697494506836,patch,normal,CG,C,32,patch normal
74882,patch_normal_CG_C_32_21,193.00961303710938,39.896461486816406,1370.3270568847656,513.66552734375,2019-06-08 02:13:50.619,2019-06-08 02:14:01.631,21,2116.8986587524414,4233.797317504883,allmodes,11.012,352.8164431254069,patch,normal,CG,C,32,patch normal
74923,patch_normal_CG_C_32_22,207.49425506591797,43.37914276123047,1477.7527770996094,514.8425903320312,2019-06-08 02:14:04.637,2019-06-08 02:14:16.645,22,2243.468765258789,4486.937530517578,allmodes,12.008,345.1490408090445,patch,normal,CG,C,32,patch normal
74965,patch_normal_CG_C_32_23,194.0472869873047,39.88378143310547,1372.9034118652344,471.44866943359375,2019-06-08 02:14:19.649,2019-06-08 02:14:30.657,23,2078.2831497192383,4156.566299438477,allmodes,11.008,346.38052495320636,patch,normal,CG,C,32,patch normal
75005,patch_normal_CG_C_32_24,192.0937271118164,42.727012634277344,1362.2853393554688,515.6221618652344,2019-06-08 02:14:33.662,2019-06-08 02:14:44.675,24,2112.728240966797,4225.456481933594,allmodes,11.013,352.1213734944661,patch,normal,CG,C,32,patch normal
75047,patch_normal_CG_C_32_25,194.2476806640625,39.89586639404297,1372.9282531738281,469.9714660644531,2019-06-08 02:14:48.681,2019-06-08 02:14:59.689,25,2077.0432662963867,4154.086532592773,allmodes,11.008,346.17387771606445,patch,normal,CG,C,32,patch normal
75088,patch_normal_CG_C_32_26,193.61785125732422,39.780120849609375,1372.4249572753906,471.49859619140625,2019-06-08 02:15:02.694,2019-06-08 02:15:13.700,26,2077.3215255737305,4154.643051147461,allmodes,11.006,346.2202542622884,patch,normal,CG,C,32,patch normal
75128,patch_normal_CG_C_32_27,207.96762084960938,43.420433044433594,1475.1633911132812,510.11279296875,2019-06-08 02:15:16.705,2019-06-08 02:15:28.717,27,2236.664237976074,4473.328475952148,allmodes,12.012,344.10219045785755,patch,normal,CG,C,32,patch normal
75170,patch_normal_CG_C_32_28,195.6528091430664,47.20158386230469,1372.8336181640625,546.8754272460938,2019-06-08 02:15:31.723,2019-06-08 02:15:42.729,28,2162.5634384155273,4325.126876831055,allmodes,11.006,360.4272397359212,patch,normal,CG,C,32,patch normal
75210,patch_normal_CG_C_32_29,193.24613189697266,39.950157165527344,1372.5692749023438,470.2756042480469,2019-06-08 02:15:45.734,2019-06-08 02:15:56.742,29,2076.0411682128906,4152.082336425781,allmodes,11.008,346.0068613688151,patch,normal,CG,C,32,patch normal
75250,patch_normal_CG_C_32_30,207.97771453857422,43.6812744140625,1478.6562194824219,510.1354064941406,2019-06-08 02:15:59.747,2019-06-08 02:16:11.760,30,2240.450614929199,4480.901229858398,allmodes,12.013,344.68470998910755,patch,normal,CG,C,32,patch normal
75294,patch_normal_CG_C_32_31,194.20901489257812,39.89848327636719,1382.6501770019531,478.9910583496094,2019-06-08 02:16:14.765,2019-06-08 02:16:25.773,31,2095.748733520508,4191.497467041016,allmodes,11.008,349.2914555867513,patch,normal,CG,C,32,patch normal
75333,patch_normal_CG_C_32_32,192.58951568603516,40.17475128173828,1376.2070617675781,516.720458984375,2019-06-08 02:16:28.778,2019-06-08 02:16:39.788,32,2125.6917877197266,4251.383575439453,allmodes,11.01,354.2819646199544,patch,normal,CG,C,32,patch normal
75376,patch_normal_CG_C_32_33,194.34237670898438,40.1761474609375,1381.6228942871094,503.6353454589844,2019-06-08 02:16:43.793,2019-06-08 02:16:54.801,33,2119.7767639160156,4239.553527832031,allmodes,11.008,353.29612731933594,patch,normal,CG,C,32,patch normal
75415,patch_normal_CG_C_32_34,193.49600219726562,40.032798767089844,1380.5685729980469,490.4967346191406,2019-06-08 02:16:57.805,2019-06-08 02:17:08.813,34,2104.594108581543,4209.188217163086,allmodes,11.008,350.7656847635905,patch,normal,CG,C,32,patch normal
75455,patch_normal_CG_C_32_35,207.96729278564453,43.816368103027344,1488.8398742675781,520.0786437988281,2019-06-08 02:17:11.817,2019-06-08 02:17:23.828,35,2260.702178955078,4521.404357910156,allmodes,12.011,347.80033522385816,patch,normal,CG,C,32,patch normal
75499,patch_normal_CG_C_32_36,194.16815948486328,39.954673767089844,1382.8220825195312,478.82537841796875,2019-06-08 02:17:26.833,2019-06-08 02:17:37.841,36,2095.770294189453,4191.540588378906,allmodes,11.008,349.2950490315755,patch,normal,CG,C,32,patch normal
75539,patch_normal_CG_C_32_37,192.61415100097656,39.994117736816406,1372.0897827148438,477.1588439941406,2019-06-08 02:17:40.846,2019-06-08 02:17:51.859,37,2081.8568954467773,4163.713790893555,allmodes,11.013,346.9761492411296,patch,normal,CG,C,32,patch normal
75580,patch_normal_CG_C_32_38,195.07151794433594,40.01177215576172,1382.15478515625,475.16607666015625,2019-06-08 02:17:55.865,2019-06-08 02:18:06.872,38,2092.404151916504,4184.808303833008,allmodes,11.007,348.7340253194173,patch,normal,CG,C,32,patch normal
75621,patch_normal_CG_C_32_39,193.52416229248047,40.02271270751953,1382.2444763183594,476.63262939453125,2019-06-08 02:18:09.877,2019-06-08 02:18:20.889,39,2092.4239807128906,4184.847961425781,allmodes,11.012,348.7373301188151,patch,normal,CG,C,32,patch normal
75660,patch_normal_CG_C_32_40,191.7240447998047,40.175262451171875,1370.9171752929688,478.6663513183594,2019-06-08 02:18:23.895,2019-06-08 02:18:34.905,40,2081.4828338623047,4162.965667724609,allmodes,11.01,346.91380564371747,patch,normal,CG,C,32,patch normal
75702,patch_normal_CG_C_32_41,195.11160278320312,40.1890869140625,1382.2576293945312,476.4664611816406,2019-06-08 02:18:38.911,2019-06-08 02:18:49.919,41,2094.0247802734375,4188.049560546875,allmodes,11.008,349.00413004557294,patch,normal,CG,C,32,patch normal
75742,patch_normal_CG_C_32_42,192.61660766601562,40.03295135498047,1381.0081787109375,524.9042053222656,2019-06-08 02:18:52.923,2019-06-08 02:19:03.930,42,2138.561943054199,4277.123886108398,allmodes,11.007,356.4269905090332,patch,normal,CG,C,32,patch normal
75784,patch_normal_CG_C_32_43,194.36920928955078,40.16874694824219,1383.0170288085938,478.0199279785156,2019-06-08 02:19:07.934,2019-06-08 02:19:18.942,43,2095.5749130249023,4191.149826049805,allmodes,11.008,349.2624855041504,patch,normal,CG,C,32,patch normal
75824,patch_normal_CG_C_32_44,192.37073516845703,39.894683837890625,1378.9204406738281,474.0308532714844,2019-06-08 02:19:21.947,2019-06-08 02:19:32.962,44,2085.21671295166,4170.43342590332,allmodes,11.015,347.5361188252767,patch,normal,CG,C,32,patch normal
75865,patch_normal_CG_C_32_45,207.98878479003906,43.727752685546875,1488.0031127929688,548.3522033691406,2019-06-08 02:19:35.968,2019-06-08 02:19:47.977,45,2288.0718536376953,4576.143707275391,allmodes,12.009,352.01105440579926,patch,normal,CG,C,32,patch normal
75907,patch_normal_CG_C_32_46,193.65025329589844,39.97438049316406,1382.9286193847656,476.44512939453125,2019-06-08 02:19:50.982,2019-06-08 02:20:01.990,46,2092.9983825683594,4185.996765136719,allmodes,11.008,348.83306376139325,patch,normal,CG,C,32,patch normal
75947,patch_normal_CG_C_32_47,207.55650329589844,43.72972869873047,1489.6967468261719,549.281982421875,2019-06-08 02:20:04.995,2019-06-08 02:20:17.005,47,2290.264961242676,4580.529922485352,allmodes,12.01,352.34845557579627,patch,normal,CG,C,32,patch normal
75990,patch_normal_CG_C_32_48,195.2384490966797,39.97137451171875,1382.8304748535156,475.7705078125,2019-06-08 02:20:20.010,2019-06-08 02:20:31.018,48,2093.810806274414,4187.621612548828,allmodes,11.008,348.96846771240234,patch,normal,CG,C,32,patch normal
76030,patch_normal_CG_C_32_49,193.47528076171875,39.90144348144531,1381.3457946777344,519.3864440917969,2019-06-08 02:20:34.022,2019-06-08 02:20:45.034,49,2134.1089630126953,4268.217926025391,allmodes,11.012,355.68482716878253,patch,normal,CG,C,32,patch normal
76071,patch_normal_CG_C_32_50,207.6009063720703,43.945350646972656,1489.5209655761719,518.2223815917969,2019-06-08 02:20:48.040,2019-06-08 02:21:00.048,50,2259.2896041870117,4518.579208374023,allmodes,12.008,347.58301602877106,patch,normal,CG,C,32,patch normal
76113,patch_normal_CG_C_32_51,195.2914810180664,40.05329895019531,1382.8525085449219,480.8385314941406,2019-06-08 02:21:03.053,2019-06-08 02:21:14.060,51,2099.035820007324,4198.071640014648,allmodes,11.007,349.839303334554,patch,normal,CG,C,32,patch normal
76153,patch_normal_CG_C_32_52,193.1516876220703,40.135459899902344,1381.5090637207031,475.8623046875,2019-06-08 02:21:17.065,2019-06-08 02:21:28.073,52,2090.658515930176,4181.317031860352,allmodes,11.008,348.4430859883626,patch,normal,CG,C,32,patch normal
76194,patch_normal_CG_C_32_53,191.6099853515625,40.00702667236328,1366.9619140625,507.3317565917969,2019-06-08 02:21:31.080,2019-06-08 02:21:42.086,53,2105.9106826782227,4211.821365356445,allmodes,11.006,350.9851137797038,patch,normal,CG,C,32,patch normal
76235,patch_normal_CG_C_32_54,194.91620635986328,40.03998565673828,1382.1351623535156,475.4324645996094,2019-06-08 02:21:46.091,2019-06-08 02:21:57.099,54,2092.5238189697266,4185.047637939453,allmodes,11.008,348.7539698282878,patch,normal,CG,C,32,patch normal
76275,patch_normal_CG_C_32_55,193.65595245361328,39.87725067138672,1382.7190856933594,486.5843200683594,2019-06-08 02:22:00.104,2019-06-08 02:22:11.111,55,2102.8366088867188,4205.6732177734375,allmodes,11.007,350.47276814778644,patch,normal,CG,C,32,patch normal
76316,patch_normal_CG_C_32_56,207.97344970703125,43.80925750732422,1487.6236572265625,525.2531433105469,2019-06-08 02:22:14.115,2019-06-08 02:22:26.124,56,2264.659507751465,4529.31901550293,allmodes,12.009,348.4091550386869,patch,normal,CG,C,32,patch normal
